id_department,department_name,terrain_area,old_antenna,new_antenna_type
19,Magdalena,1088600,14,e
24,Quindio,476200,18,d
5,Bolivar,1294000,2,d
31,Vaupes,953600,24,b
10,Cauca,1773000,30,a
18,La Guajira,1553000,25,a
31,Vaupes,1762200,28,a
4,Atlantico,1280000,4,c
6,Boyaca,652800,19,c
2,Antioquia,274400,30,e
8,Caqueta,1560800,30,c
30,Valle del Cauca,1193400,14,c
20,Meta,1145600,12,e
11,Cesar,278200,1,d
11,Cesar,1637400,1,c
21,Narino,151800,19,c
11,Cesar,1602800,14,a
27,Santander,1222800,27,e
31,Vaupes,794600,9,e
1,Amazonas,1883600,22,e
31,Vaupes,1992200,11,b
13,Cordoba,211200,17,b
15,Guainia,384000,15,a
12,Choco,1763200,17,c
22,Norte de Santander,714200,16,d
19,Magdalena,1175200,20,e
13,Cordoba,1684800,4,e
28,Sucre,134800,16,e
20,Meta,482600,25,a
27,Santander,895800,29,b
29,Tolima,1526000,2,d
15,Guainia,634200,4,c
20,Meta,275600,25,e
15,Guainia,1431600,19,a
12,Choco,1096000,0,a
28,Sucre,1210800,8,d
8,Caqueta,1686200,2,d
17,Huila,810400,8,a
9,Casanare,915200,4,b
5,Bolivar,123000,20,b
31,Vaupes,1863800,1,c
6,Boyaca,7600,9,c
26,San Andres y Providencia,183800,22,a
27,Santander,391200,20,d
28,Sucre,409000,0,d
26,San Andres y Providencia,346600,1,c
8,Caqueta,1127000,3,e
17,Huila,1119000,29,e
23,Putumayo,1676600,6,c
1,Amazonas,1134600,11,e
29,Tolima,1313800,8,b
29,Tolima,777200,3,e
3,Arauca,1939600,0,a
25,Risaralda,756200,29,a
13,Cordoba,474400,24,e
2,Antioquia,1453400,13,a
22,Norte de Santander,573200,3,e
8,Caqueta,1624600,24,c
7,Caldas,81400,3,e
12,Choco,354000,15,e
32,Vichada,1123000,16,e
19,Magdalena,1351000,17,b
31,Vaupes,1645600,24,e
9,Casanare,328800,18,c
12,Choco,1834200,10,e
13,Cordoba,10400,3,a
19,Magdalena,639400,25,d
30,Valle del Cauca,1410400,9,d
9,Casanare,1109200,27,a
13,Cordoba,87200,17,e
14,Cundinamarca,1854200,24,b
21,Narino,1153200,17,c
23,Putumayo,182200,5,d
32,Vichada,785000,16,b
19,Magdalena,1384800,28,c
21,Narino,1598800,1,d
8,Caqueta,894600,18,d
2,Antioquia,94600,21,c
21,Narino,962000,12,b
30,Valle del Cauca,1730600,12,c
12,Choco,1806400,7,d
26,San Andres y Providencia,1046000,16,b
3,Arauca,7000,23,c
28,Sucre,1987600,0,d
32,Vichada,956600,3,a
11,Cesar,1052600,6,b
24,Quindio,1017000,25,b
6,Boyaca,1701400,2,a
24,Quindio,1664800,17,c
10,Cauca,498600,27,b
31,Vaupes,656800,6,c
28,Sucre,995600,4,d
15,Guainia,858200,23,a
2,Antioquia,1631600,29,c
32,Vichada,1126200,16,e
5,Bolivar,1872400,10,a
19,Magdalena,819400,14,c
14,Cundinamarca,646200,29,a
14,Cundinamarca,279800,25,d
25,Risaralda,1133600,18,a
5,Bolivar,715800,12,d
25,Risaralda,6000,23,a
22,Norte de Santander,942000,2,d
2,Antioquia,1256400,11,d
20,Meta,1022400,1,e
21,Narino,1967600,20,b
20,Meta,1863600,0,e
32,Vichada,216200,13,c
11,Cesar,1721200,28,d
17,Huila,1934800,19,d
28,Sucre,241200,8,e
10,Cauca,1455800,14,e
16,Guaviare,1076000,24,b
31,Vaupes,267000,3,e
18,La Guajira,197600,7,c
2,Antioquia,1377200,24,c
27,Santander,549800,3,e
13,Cordoba,207400,9,b
12,Choco,355800,10,e
7,Caldas,1004000,29,d
7,Caldas,1861200,29,b
21,Narino,809800,18,e
14,Cundinamarca,795800,9,e
32,Vichada,1154400,25,b
30,Valle del Cauca,1553800,2,c
5,Bolivar,1285600,19,c
31,Vaupes,1221200,29,e
18,La Guajira,505200,8,e
17,Huila,722600,12,b
31,Vaupes,1826000,26,c
23,Putumayo,1349800,20,c
3,Arauca,469200,3,d
5,Bolivar,1605600,24,c
4,Atlantico,1509600,20,c
20,Meta,491800,18,e
16,Guaviare,389000,16,a
12,Choco,1555400,9,b
16,Guaviare,1544600,6,e
31,Vaupes,1623600,0,a
3,Arauca,1863800,5,e
18,La Guajira,1771000,5,d
19,Magdalena,1757000,25,e
24,Quindio,119800,29,b
2,Antioquia,840600,29,d
32,Vichada,734000,3,c
23,Putumayo,963200,25,c
20,Meta,841200,17,b
5,Bolivar,1588000,30,a
1,Amazonas,154000,19,d
32,Vichada,1317800,21,c
16,Guaviare,1612800,20,d
16,Guaviare,105600,11,c
17,Huila,434400,3,c
18,La Guajira,329200,14,e
3,Arauca,1537600,20,a
12,Choco,811400,13,c
12,Choco,644200,26,a
6,Boyaca,380400,25,d
21,Narino,1476000,1,d
1,Amazonas,407200,1,d
23,Putumayo,1196200,2,e
2,Antioquia,1129800,28,e
25,Risaralda,369200,4,e
2,Antioquia,1215000,12,a
3,Arauca,293200,29,a
5,Bolivar,726400,27,e
17,Huila,461600,30,e
2,Antioquia,1878800,1,e
4,Atlantico,1564400,4,a
16,Guaviare,549200,6,e
32,Vichada,1810000,12,b
3,Arauca,1692800,12,a
1,Amazonas,172200,30,a
4,Atlantico,1048400,14,d
26,San Andres y Providencia,1205000,12,c
19,Magdalena,1992800,19,e
20,Meta,1124400,15,e
23,Putumayo,551400,29,c
6,Boyaca,1486600,2,a
28,Sucre,1479600,27,e
13,Cordoba,1595600,13,b
30,Valle del Cauca,1263800,26,c
3,Arauca,514400,29,e
29,Tolima,1877400,25,c
18,La Guajira,1504400,26,b
2,Antioquia,646400,14,d
11,Cesar,1249800,22,c
31,Vaupes,1245200,14,b
27,Santander,1504800,5,a
5,Bolivar,1297800,24,c
3,Arauca,1835200,1,d
28,Sucre,359400,14,a
2,Antioquia,1444600,26,d
3,Arauca,1144000,29,a
31,Vaupes,1575200,30,d
24,Quindio,1330800,12,e
1,Amazonas,1266800,3,b
23,Putumayo,1960800,18,b
25,Risaralda,209200,11,d
12,Choco,1377800,29,d
7,Caldas,1821400,17,c
22,Norte de Santander,1415200,11,a
25,Risaralda,1905000,29,a
26,San Andres y Providencia,1962000,25,e
26,San Andres y Providencia,1917200,24,a
13,Cordoba,94400,30,a
4,Atlantico,1828400,20,d
12,Choco,1649800,2,a
23,Putumayo,490000,22,b
8,Caqueta,1437400,14,c
22,Norte de Santander,1393200,20,b
28,Sucre,400,19,c
32,Vichada,1405800,15,d
10,Cauca,1425800,11,c
26,San Andres y Providencia,746400,1,a
18,La Guajira,1719600,5,e
17,Huila,1796200,28,e
8,Caqueta,987400,12,d
13,Cordoba,386200,9,b
1,Amazonas,383600,12,a
6,Boyaca,530600,27,c
14,Cundinamarca,1224800,8,e
21,Narino,1937200,24,e
1,Amazonas,643400,10,a
22,Norte de Santander,1461000,29,b
4,Atlantico,1261800,17,a
28,Sucre,1698600,15,a
18,La Guajira,1931600,15,a
27,Santander,643000,14,c
10,Cauca,105600,7,a
5,Bolivar,1927800,0,a
31,Vaupes,825600,21,e
6,Boyaca,1561000,24,a
10,Cauca,1235200,6,e
5,Bolivar,401600,6,d
6,Boyaca,544600,29,c
6,Boyaca,1790000,14,e
21,Narino,179000,21,a
29,Tolima,1921200,19,d
15,Guainia,234800,12,a
6,Boyaca,1135400,21,c
26,San Andres y Providencia,1321600,4,d
3,Arauca,1546400,22,c
29,Tolima,1373400,17,b
8,Caqueta,859000,26,d
20,Meta,388000,17,c
5,Bolivar,804400,16,e
6,Boyaca,1425200,5,c
28,Sucre,68200,14,b
14,Cundinamarca,657000,13,c
12,Choco,802400,23,a
26,San Andres y Providencia,1191000,27,c
7,Caldas,1059200,23,b
32,Vichada,1134200,15,b
8,Caqueta,204200,13,e
21,Narino,798000,29,b
5,Bolivar,1119400,17,b
6,Boyaca,1656800,10,c
26,San Andres y Providencia,1767400,10,a
14,Cundinamarca,729400,5,e
30,Valle del Cauca,303000,9,b
19,Magdalena,61400,17,c
24,Quindio,78000,16,e
17,Huila,1077600,26,d
25,Risaralda,615200,15,c
23,Putumayo,170600,26,e
5,Bolivar,1400200,27,e
15,Guainia,1624400,22,c
15,Guainia,488200,28,e
8,Caqueta,1718400,28,a
14,Cundinamarca,501000,6,b
22,Norte de Santander,1678000,17,d
19,Magdalena,1544600,3,d
32,Vichada,1281000,29,c
21,Narino,603200,20,e
12,Choco,673200,6,c
17,Huila,1078600,26,c
8,Caqueta,1768800,13,d
20,Meta,469600,21,c
15,Guainia,628600,13,d
22,Norte de Santander,505600,30,a
12,Choco,915000,25,a
11,Cesar,1101000,4,c
4,Atlantico,233600,13,c
14,Cundinamarca,1036200,25,c
3,Arauca,377800,3,e
11,Cesar,748000,9,b
6,Boyaca,1388800,11,a
23,Putumayo,1436600,4,b
32,Vichada,208800,23,b
5,Bolivar,1884200,17,d
30,Valle del Cauca,894000,15,b
30,Valle del Cauca,1264200,14,b
28,Sucre,1675000,30,a
31,Vaupes,637800,22,c
7,Caldas,116200,26,e
29,Tolima,507200,9,c
1,Amazonas,1921400,12,e
5,Bolivar,497400,6,a
25,Risaralda,318400,3,d
18,La Guajira,945000,21,a
4,Atlantico,1311600,6,c
28,Sucre,1316800,24,c
30,Valle del Cauca,1270000,5,d
28,Sucre,1509200,21,e
8,Caqueta,1326400,17,d
16,Guaviare,819200,30,c
32,Vichada,1793600,19,d
13,Cordoba,728400,26,e
2,Antioquia,456800,17,c
17,Huila,872200,5,c
10,Cauca,33200,27,c
24,Quindio,1564600,0,a
18,La Guajira,656800,16,a
30,Valle del Cauca,1116000,3,c
28,Sucre,943000,4,e
32,Vichada,565200,20,c
8,Caqueta,1321200,6,a
10,Cauca,1409800,11,d
13,Cordoba,1571000,24,b
3,Arauca,263600,21,d
24,Quindio,985600,17,c
10,Cauca,3200,30,c
16,Guaviare,978800,4,e
15,Guainia,1443400,19,d
9,Casanare,939600,21,e
1,Amazonas,872400,0,a
22,Norte de Santander,154400,13,c
2,Antioquia,379800,13,a
29,Tolima,889000,1,e
19,Magdalena,1022600,26,c
18,La Guajira,1623400,24,e
5,Bolivar,1207400,3,b
28,Sucre,1074000,4,d
11,Cesar,540600,17,b
8,Caqueta,1590600,9,a
6,Boyaca,28200,10,d
8,Caqueta,92200,3,c
9,Casanare,953800,16,c
4,Atlantico,1992800,27,e
3,Arauca,1440800,20,d
12,Choco,254000,15,c
8,Caqueta,1415800,30,a
18,La Guajira,859000,15,a
23,Putumayo,368000,1,d
12,Choco,1955800,3,b
3,Arauca,21000,26,b
19,Magdalena,618000,13,a
16,Guaviare,796800,11,a
1,Amazonas,1127000,11,e
2,Antioquia,1990400,0,d
17,Huila,112000,10,d
11,Cesar,907200,10,c
23,Putumayo,374400,25,c
27,Santander,1678000,7,c
21,Narino,702400,10,a
19,Magdalena,1861600,21,c
27,Santander,1691400,24,c
22,Norte de Santander,753600,21,c
2,Antioquia,397400,27,b
12,Choco,345400,5,b
20,Meta,807800,16,a
28,Sucre,1851200,2,d
22,Norte de Santander,1810400,3,e
7,Caldas,1282400,28,d
13,Cordoba,514600,19,b
3,Arauca,656200,10,e
21,Narino,664000,19,b
4,Atlantico,1195200,24,b
8,Caqueta,1528800,22,c
3,Arauca,1596600,11,e
29,Tolima,448800,5,b
32,Vichada,1753600,11,b
5,Bolivar,1855600,27,b
17,Huila,1283400,26,c
18,La Guajira,1009400,7,d
8,Caqueta,197200,18,c
22,Norte de Santander,616000,26,a
7,Caldas,646200,14,b
17,Huila,307000,19,c
5,Bolivar,1641200,0,e
12,Choco,1986400,17,e
27,Santander,1117800,14,a
5,Bolivar,279600,14,b
6,Boyaca,1124000,27,b
26,San Andres y Providencia,1880600,10,a
6,Boyaca,187400,30,b
15,Guainia,327000,2,e
11,Cesar,341800,8,a
4,Atlantico,67200,28,e
23,Putumayo,1754200,27,e
27,Santander,609600,30,c
28,Sucre,131400,14,b
32,Vichada,81600,23,b
3,Arauca,1204400,19,b
23,Putumayo,1608000,20,b
26,San Andres y Providencia,688600,11,d
17,Huila,1009600,13,c
30,Valle del Cauca,708400,25,d
17,Huila,1421400,21,d
16,Guaviare,830000,13,b
7,Caldas,812600,27,b
24,Quindio,864600,27,d
5,Bolivar,1180400,9,d
12,Choco,1592600,25,b
11,Cesar,250600,14,e
28,Sucre,439800,14,a
5,Bolivar,1175200,21,b
32,Vichada,1842200,15,a
9,Casanare,75000,10,c
31,Vaupes,806400,21,c
18,La Guajira,199000,17,b
25,Risaralda,143000,17,b
20,Meta,955800,16,b
11,Cesar,839800,7,b
14,Cundinamarca,1081800,0,b
4,Atlantico,776800,27,e
25,Risaralda,1570000,13,c
23,Putumayo,269400,20,c
17,Huila,1803600,25,a
10,Cauca,406800,7,c
6,Boyaca,1603600,4,a
27,Santander,955200,29,e
24,Quindio,1646800,20,b
13,Cordoba,1933400,19,a
15,Guainia,230800,13,e
13,Cordoba,825200,13,c
14,Cundinamarca,1281000,13,d
32,Vichada,1030800,6,e
27,Santander,1474000,12,c
10,Cauca,9600,19,e
21,Narino,1714200,10,a
30,Valle del Cauca,1471200,28,b
12,Choco,89000,22,a
11,Cesar,1719400,9,d
20,Meta,330000,10,a
16,Guaviare,518200,26,a
18,La Guajira,1951400,1,b
8,Caqueta,1925000,14,a
7,Caldas,648200,27,c
13,Cordoba,996600,26,d
17,Huila,1499000,15,a
4,Atlantico,737600,28,e
1,Amazonas,1932400,28,c
8,Caqueta,775600,2,a
10,Cauca,1719200,20,a
21,Narino,1248800,8,d
7,Caldas,554800,21,a
29,Tolima,399000,3,d
26,San Andres y Providencia,1016000,20,b
1,Amazonas,1761200,0,d
5,Bolivar,111600,13,c
30,Valle del Cauca,633800,22,b
24,Quindio,399600,15,b
4,Atlantico,1494600,18,e
7,Caldas,1737400,17,a
10,Cauca,1762400,24,d
25,Risaralda,770600,22,a
11,Cesar,1113200,9,c
31,Vaupes,1916400,30,c
30,Valle del Cauca,1811400,1,a
22,Norte de Santander,19800,13,d
26,San Andres y Providencia,1197600,1,e
17,Huila,1081000,8,b
30,Valle del Cauca,860000,7,a
30,Valle del Cauca,362200,30,d
22,Norte de Santander,506400,6,e
12,Choco,1716600,17,c
4,Atlantico,1035800,20,b
5,Bolivar,517200,6,d
7,Caldas,1441400,26,d
2,Antioquia,1526400,12,e
26,San Andres y Providencia,506000,18,b
4,Atlantico,312600,29,b
14,Cundinamarca,327000,26,a
15,Guainia,603000,6,b
29,Tolima,830200,12,b
7,Caldas,142000,24,d
14,Cundinamarca,888600,23,b
13,Cordoba,1228600,12,c
29,Tolima,7800,26,b
25,Risaralda,29200,12,d
7,Caldas,521800,4,e
9,Casanare,1760000,7,d
4,Atlantico,1530600,25,b
13,Cordoba,1472600,13,d
9,Casanare,211000,23,c
5,Bolivar,569800,20,a
2,Antioquia,1556600,13,c
23,Putumayo,1155200,22,a
4,Atlantico,1357600,7,c
10,Cauca,527400,5,c
18,La Guajira,103200,11,d
7,Caldas,1048200,4,c
30,Valle del Cauca,1058000,4,c
29,Tolima,899400,19,a
20,Meta,932400,28,b
2,Antioquia,1701600,3,b
2,Antioquia,1483400,23,e
29,Tolima,1810400,3,e
10,Cauca,1638200,15,c
30,Valle del Cauca,1294800,18,d
23,Putumayo,1701000,6,b
2,Antioquia,130600,0,e
11,Cesar,508800,23,b
18,La Guajira,1940400,15,a
18,La Guajira,142800,29,b
32,Vichada,1165200,28,d
18,La Guajira,1607200,1,e
9,Casanare,398600,28,c
18,La Guajira,249800,19,b
27,Santander,1499200,21,e
11,Cesar,260200,3,b
21,Narino,155200,2,c
12,Choco,64600,16,e
6,Boyaca,1368400,8,d
13,Cordoba,1033400,17,a
8,Caqueta,1315800,5,a
13,Cordoba,1074800,8,c
11,Cesar,1567000,13,d
4,Atlantico,323600,24,e
17,Huila,101600,26,c
19,Magdalena,1050400,19,e
30,Valle del Cauca,1686200,29,c
21,Narino,1609600,8,a
19,Magdalena,851600,23,d
24,Quindio,434400,15,e
22,Norte de Santander,1691800,15,b
22,Norte de Santander,358000,10,b
24,Quindio,1211000,30,d
20,Meta,911000,4,a
18,La Guajira,1805400,19,d
8,Caqueta,464800,22,b
30,Valle del Cauca,781000,29,c
20,Meta,828200,24,a
26,San Andres y Providencia,1442400,22,b
23,Putumayo,275600,9,a
30,Valle del Cauca,701800,13,c
4,Atlantico,1768200,24,d
30,Valle del Cauca,1186200,13,a
16,Guaviare,1914600,0,d
4,Atlantico,645200,14,b
27,Santander,1019000,8,d
16,Guaviare,1159200,27,a
14,Cundinamarca,1009200,18,c
9,Casanare,9600,26,b
19,Magdalena,41600,11,d
23,Putumayo,1804400,24,c
31,Vaupes,1644200,6,c
22,Norte de Santander,587200,3,d
11,Cesar,853400,0,d
13,Cordoba,350800,4,d
12,Choco,1989800,3,a
12,Choco,1212000,27,c
24,Quindio,259400,28,d
16,Guaviare,1113200,7,e
14,Cundinamarca,116600,26,c
6,Boyaca,161600,18,c
22,Norte de Santander,388000,26,d
26,San Andres y Providencia,1779800,17,d
31,Vaupes,962800,23,e
17,Huila,394000,29,a
2,Antioquia,297200,26,a
15,Guainia,625400,21,d
7,Caldas,663600,1,c
21,Narino,585200,24,b
23,Putumayo,1496000,3,b
25,Risaralda,104400,24,d
19,Magdalena,816600,22,a
16,Guaviare,1477400,30,c
11,Cesar,1963400,24,c
20,Meta,946400,9,e
16,Guaviare,673200,6,c
10,Cauca,390600,20,d
19,Magdalena,236600,3,e
27,Santander,548200,10,d
15,Guainia,1042800,14,d
9,Casanare,1218000,27,a
19,Magdalena,1330800,14,a
6,Boyaca,1136600,23,a
2,Antioquia,349800,5,b
1,Amazonas,1864200,7,c
14,Cundinamarca,723000,19,d
21,Narino,1218400,5,c
31,Vaupes,645600,21,c
28,Sucre,1916800,7,a
21,Narino,1972400,7,e
2,Antioquia,1822200,29,b
21,Narino,1998400,15,b
6,Boyaca,1761000,24,d
19,Magdalena,1393600,12,d
8,Caqueta,535000,13,b
26,San Andres y Providencia,1357000,12,e
11,Cesar,1203400,9,d
8,Caqueta,78400,6,c
13,Cordoba,1822200,6,c
26,San Andres y Providencia,1052200,24,e
19,Magdalena,919200,30,a
9,Casanare,1135800,25,d
18,La Guajira,1260400,6,c
16,Guaviare,392800,16,b
29,Tolima,1353200,21,c
30,Valle del Cauca,1126200,16,d
5,Bolivar,1548000,14,c
13,Cordoba,1687400,21,c
13,Cordoba,758800,11,c
30,Valle del Cauca,149400,12,e
17,Huila,878400,2,c
24,Quindio,705200,14,c
7,Caldas,1540000,12,d
11,Cesar,246200,16,b
22,Norte de Santander,1877600,21,a
13,Cordoba,1991800,7,a
12,Choco,1863600,2,c
7,Caldas,1019600,19,c
1,Amazonas,1217400,30,a
5,Bolivar,1078800,3,c
1,Amazonas,904400,29,c
7,Caldas,1696600,29,e
28,Sucre,1558400,24,a
2,Antioquia,1349000,20,c
11,Cesar,1066000,4,a
20,Meta,966000,26,a
19,Magdalena,753000,10,a
22,Norte de Santander,1371400,11,c
29,Tolima,1875800,20,d
16,Guaviare,703000,0,e
27,Santander,1286600,3,a
27,Santander,239000,13,e
25,Risaralda,1764600,17,c
30,Valle del Cauca,1287400,4,a
5,Bolivar,773200,2,d
9,Casanare,1980800,10,b
28,Sucre,234800,21,c
31,Vaupes,1810400,9,a
6,Boyaca,1112600,20,d
18,La Guajira,416800,6,e
31,Vaupes,1887400,13,e
14,Cundinamarca,1470200,19,a
30,Valle del Cauca,1472000,20,d
9,Casanare,1069600,23,a
5,Bolivar,654400,29,a
9,Casanare,1610600,6,b
4,Atlantico,721600,26,b
5,Bolivar,506600,24,a
15,Guainia,858400,4,b
17,Huila,1706200,19,d
10,Cauca,797000,16,c
29,Tolima,1085000,17,d
8,Caqueta,648000,21,e
3,Arauca,1281800,19,b
1,Amazonas,823000,24,a
22,Norte de Santander,853000,16,a
19,Magdalena,180600,3,b
24,Quindio,1243200,17,c
23,Putumayo,552400,9,e
4,Atlantico,940600,28,b
13,Cordoba,1004000,17,a
10,Cauca,975400,18,d
17,Huila,1869600,23,c
27,Santander,1627000,13,c
8,Caqueta,1277400,5,a
18,La Guajira,1050600,29,d
18,La Guajira,1299000,20,e
32,Vichada,591200,22,d
17,Huila,794600,23,d
9,Casanare,46400,15,c
13,Cordoba,459000,16,e
17,Huila,524800,16,b
20,Meta,1005000,3,d
22,Norte de Santander,1410600,5,a
23,Putumayo,27800,26,c
3,Arauca,195400,19,d
30,Valle del Cauca,1602600,29,a
15,Guainia,89600,22,d
24,Quindio,1309800,2,e
25,Risaralda,1460600,22,e
26,San Andres y Providencia,183600,8,d
4,Atlantico,356000,20,a
10,Cauca,1800,9,b
5,Bolivar,1184200,28,e
6,Boyaca,1341200,6,d
32,Vichada,1040600,17,e
14,Cundinamarca,1967200,21,c
4,Atlantico,504200,11,e
22,Norte de Santander,1494600,30,c
4,Atlantico,1029200,15,d
10,Cauca,544800,9,d
16,Guaviare,1865600,3,e
18,La Guajira,762600,14,e
8,Caqueta,877600,15,a
29,Tolima,1565400,5,c
2,Antioquia,1851600,17,a
32,Vichada,1395000,7,e
31,Vaupes,103400,2,a
12,Choco,1798400,24,b
7,Caldas,1862000,24,a
18,La Guajira,1669000,6,b
14,Cundinamarca,1700200,23,b
29,Tolima,201000,4,d
28,Sucre,1856600,13,e
19,Magdalena,1669600,26,a
7,Caldas,1468000,28,e
30,Valle del Cauca,1804600,13,c
3,Arauca,874000,27,c
4,Atlantico,1897800,9,c
3,Arauca,975000,4,a
20,Meta,677000,16,a
20,Meta,1224000,20,c
3,Arauca,300400,30,c
18,La Guajira,1396200,22,b
9,Casanare,1821400,9,e
31,Vaupes,218600,6,a
8,Caqueta,381000,26,d
24,Quindio,1150000,28,a
23,Putumayo,345000,6,b
15,Guainia,748600,14,e
21,Narino,1663600,6,e
5,Bolivar,1989200,28,b
1,Amazonas,295600,29,c
9,Casanare,1827000,26,b
6,Boyaca,1243600,30,d
1,Amazonas,562000,16,c
3,Arauca,1994800,16,c
28,Sucre,1829000,1,b
11,Cesar,1190600,0,d
26,San Andres y Providencia,466400,6,e
11,Cesar,70000,19,d
14,Cundinamarca,1173200,21,d
4,Atlantico,858600,26,d
22,Norte de Santander,709400,30,c
15,Guainia,269400,2,a
15,Guainia,774400,25,c
8,Caqueta,37800,25,a
15,Guainia,1784400,12,d
31,Vaupes,464800,11,d
17,Huila,1256800,1,d
26,San Andres y Providencia,956600,25,c
23,Putumayo,1116400,28,b
20,Meta,1838000,25,c
28,Sucre,400400,12,d
28,Sucre,62800,3,c
21,Narino,1784600,14,e
19,Magdalena,462600,28,e
18,La Guajira,1697800,1,a
18,La Guajira,1160200,14,e
26,San Andres y Providencia,1089600,21,a
14,Cundinamarca,1172600,3,e
29,Tolima,1088000,26,a
1,Amazonas,614200,0,e
9,Casanare,1833600,18,e
26,San Andres y Providencia,679000,12,d
5,Bolivar,1400200,13,d
12,Choco,881200,27,d
32,Vichada,471200,17,c
3,Arauca,1819000,7,a
8,Caqueta,368600,24,d
27,Santander,1828600,13,d
22,Norte de Santander,1319800,23,b
12,Choco,1664400,19,a
16,Guaviare,1108400,6,a
20,Meta,551400,7,b
30,Valle del Cauca,1179400,3,d
19,Magdalena,908000,25,a
22,Norte de Santander,1302000,20,e
9,Casanare,349400,12,e
21,Narino,115400,13,d
12,Choco,535400,2,e
9,Casanare,1291400,15,c
24,Quindio,1482600,0,a
2,Antioquia,1820000,0,c
10,Cauca,149400,6,e
21,Narino,1759200,26,c
8,Caqueta,428000,25,a
2,Antioquia,1988600,1,e
3,Arauca,1432400,14,b
9,Casanare,568600,21,a
6,Boyaca,183800,20,c
29,Tolima,568800,11,c
8,Caqueta,350400,25,c
2,Antioquia,33600,15,a
30,Valle del Cauca,309800,14,e
22,Norte de Santander,1313200,2,d
1,Amazonas,519800,23,c
12,Choco,1299200,12,d
11,Cesar,798000,15,b
7,Caldas,91400,29,b
23,Putumayo,621200,22,c
25,Risaralda,167200,0,a
18,La Guajira,214200,1,a
12,Choco,1146800,25,b
24,Quindio,311400,0,b
28,Sucre,1320600,21,b
24,Quindio,1976200,27,c
15,Guainia,1657200,8,b
7,Caldas,493000,28,a
25,Risaralda,302000,24,a
28,Sucre,721000,17,d
5,Bolivar,1897600,11,c
6,Boyaca,798000,15,e
29,Tolima,673800,17,b
14,Cundinamarca,1041200,9,d
4,Atlantico,1398600,4,d
13,Cordoba,1377400,30,c
25,Risaralda,812800,2,c
9,Casanare,1069000,13,e
13,Cordoba,845200,12,e
16,Guaviare,1347400,26,b
25,Risaralda,166200,3,c
30,Valle del Cauca,283200,16,d
26,San Andres y Providencia,1555200,2,d
7,Caldas,415400,25,b
2,Antioquia,1719600,0,a
23,Putumayo,73200,16,d
4,Atlantico,1939600,17,a
21,Narino,171200,12,a
15,Guainia,851200,27,e
12,Choco,1570600,7,e
4,Atlantico,21400,15,b
10,Cauca,1360000,11,e
16,Guaviare,106000,26,a
23,Putumayo,102400,24,c
8,Caqueta,1956800,24,d
23,Putumayo,405200,30,b
2,Antioquia,875600,28,d
30,Valle del Cauca,769200,4,b
26,San Andres y Providencia,847000,18,d
20,Meta,129600,7,e
19,Magdalena,645200,29,e
30,Valle del Cauca,1158600,25,c
27,Santander,227000,20,a
27,Santander,1354600,23,d
16,Guaviare,425000,13,d
22,Norte de Santander,836000,22,a
21,Narino,996800,6,b
29,Tolima,1027200,26,b
14,Cundinamarca,1010200,20,d
10,Cauca,471600,9,e
22,Norte de Santander,528800,5,c
19,Magdalena,1266200,3,d
25,Risaralda,276200,2,a
11,Cesar,88200,16,e
1,Amazonas,597800,12,b
23,Putumayo,546800,6,a
5,Bolivar,150800,1,d
25,Risaralda,1593400,29,b
29,Tolima,477400,19,d
25,Risaralda,371800,26,b
7,Caldas,775600,8,b
13,Cordoba,332800,11,c
9,Casanare,1796600,26,e
6,Boyaca,1854200,15,b
4,Atlantico,1768800,4,e
20,Meta,535400,21,d
18,La Guajira,1013800,29,c
10,Cauca,1808000,17,d
12,Choco,583800,5,c
19,Magdalena,566000,1,e
22,Norte de Santander,308800,13,e
26,San Andres y Providencia,1677200,5,e
9,Casanare,322600,28,d
19,Magdalena,1206200,27,b
15,Guainia,176600,8,e
20,Meta,1087200,14,b
19,Magdalena,550200,5,b
30,Valle del Cauca,96000,15,a
19,Magdalena,837800,2,d
20,Meta,317800,2,b
5,Bolivar,731200,26,d
5,Bolivar,1846000,3,c
4,Atlantico,27200,21,e
27,Santander,1448800,25,d
7,Caldas,1155200,12,c
24,Quindio,580400,9,e
8,Caqueta,1511000,23,a
7,Caldas,1785000,18,e
22,Norte de Santander,256800,27,c
12,Choco,743400,6,b
